Date,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2025-05-02,2384.2470703125,1182.3895263671875,881.4111938476562,1832.8773193359375,1536.6885986328125,948.1340942382812,2276.574951171875,1419.149658203125,1463.586181640625,413.07257080078125,435.8374938964844,3304.0849609375,2893.94970703125,12272.173828125,1154.7835693359375,339.7340393066406,230.27638244628906,293.4587707519531,1414.152099609375,781.0175170898438,1806.8763427734375,3316.38818359375,3331.97265625,11539.8525390625,231.052734375
2025-05-05,2410.859375,1172.1981201171875,887.7223510742188,1850.52978515625,1532.9749755859375,955.4847412109375,2306.031005859375,1418.455078125,1465.2371826171875,420.2376403808594,416.49981689453125,3299.428466796875,2997.41845703125,12324.6064453125,1153.000732421875,339.6366271972656,226.9181365966797,298.44580078125,1425.6063232421875,774.4494018554688,1818.7596435546875,3338.909912109375,3311.833251953125,11596.4931640625,232.85964965820312
2025-05-06,2392.16162109375,1160.4083251953125,874.3547973632812,1885.2396240234375,1543.2364501953125,952.9686889648438,2338.629150390625,1420.63818359375,1468.053955078125,418.89117431640625,414.3222961425781,3303.193359375,3043.944580078125,12446.2890625,1167.015869140625,333.0114440917969,224.83108520507812,297.8647766113281,1415.2476806640625,758.8623657226562,1801.4296875,3344.419921875,3289.400634765625,11619.3486328125,230.5843048095703
2025-05-07,2309.158203125,1160.3084716796875,893.138916015625,1881.074462890625,1527.7952880859375,959.8259887695312,2327.828857421875,1424.4091796875,1464.9459228515625,414.6594543457031,418.49749755859375,3290.709716796875,3095.0341796875,12497.732421875,1158.0521240234375,333.2550354003906,226.41534423828125,301.2539978027344,1400.4068603515625,760.822998046875,1763.996826171875,3330.017333984375,3328.8818359375,11584.568359375,233.3089599609375
2025-05-08,2277.99462890625,1171.198974609375,877.8333129882812,1859.35595703125,1544.800048828125,951.3900756835938,2312.216796875,1424.5084228515625,1467.956787109375,414.1304931640625,422.0334167480469,3293.1865234375,3008.92626953125,12259.3125,1159.191162109375,331.2577209472656,221.24517822265625,298.49420166015625,1401.4029541015625,753.8627319335938,1750.03369140625,3333.690185546875,3359.190673828125,11557.7392578125,230.9475860595703
2025-05-09,2275.02685546875,1150.1170654296875,859.9691162109375,1833.07568359375,1533.7568359375,932.248779296875,2290.615478515625,1378.2652587890625,1464.2659912109375,407.35015869140625,420.1355895996094,3412.07763671875,2958.332763671875,12118.8330078125,1151.614013671875,326.1427001953125,222.89584350585938,289.82745361328125,1371.721435546875,763.9110107421875,1727.8515625,3325.3779296875,3499.767578125,11292.4208984375,231.36822509765625
2025-05-12,2331.2197265625,1201.9727783203125,897.5386352539062,1855.2900390625,1632.3651123046875,965.5486450195312,2339.316650390625,1437.4088134765625,1580.136962890625,418.8431091308594,428.5059509277344,3554.0537109375,3079.955322265625,12480.9140625,1180.5357666015625,339.587890625,231.4906463623047,299.2689208984375,1430.7855224609375,785.8701171875,1669.8206787109375,3499.461181640625,3552.209716796875,11662.0771484375,245.96678161621094
2025-05-13,2299.759765625,1192.580810546875,899.87744140625,1805.506103515625,1582.816650390625,948.4794311523438,2317.224365234375,1419.6458740234375,1523.5125732421875,411.53375244140625,422.6327209472656,3534.040283203125,3029.461181640625,12348.3486328125,1173.800537109375,332.7191467285156,228.77749633789062,289.00439453125,1410.0682373046875,785.9680786132812,1683.4866943359375,3397.582275390625,3552.5087890625,11587.5498046875,240.50787353515625
2025-05-14,2257.91162109375,1194.4791259765625,903.7587890625,1818.993408203125,1600.5054931640625,942.5594482421875,2307.896484375,1415.279541015625,1546.6285400390625,412.6878967285156,417.9980773925781,3540.084228515625,3077.07861328125,12534.3359375,1173.8995361328125,329.8450012207031,233.3784637451172,286.58349609375,1418.7337646484375,784.9387817382812,1691.60693359375,3430.15673828125,3576.835693359375,11598.48046875,241.81761169433594
2025-05-15,2305.0029296875,1208.0675048828125,914.4573974609375,1851.7197265625,1657.4815673828125,954.0047607421875,2312.51123046875,1439.6912841796875,1566.636474609375,416.1020812988281,420.7948303222656,3584.767333984375,3119.23974609375,12813.31640625,1187.6175537109375,333.1575927734375,234.8963165283203,290.1664123535156,1448.4151611328125,791.8499755859375,1723.1971435546875,3460.314208984375,3625.887939453125,11819.08203125,245.2880096435547
2025-05-16,2328.449951171875,1207.767822265625,912.3176879882812,1798.9608154296875,1622.201416015625,954.44873046875,2338.236328125,1442.86669921875,1544.200439453125,419.03546142578125,421.1544494628906,3571.39208984375,3110.609375,12855.8564453125,1192.9166259765625,334.27801513671875,234.5737762451172,290.6990051269531,1450.6064453125,792.0999755859375,1718.0477294921875,3442.335693359375,3622.79736328125,11830.0126953125,243.1273651123047
2025-05-19,2306.487060546875,1201.77294921875,921.1253662109375,1803.2252197265625,1612.13525390625,956.4220581054688,2339.512939453125,1437.905029296875,1514.9656982421875,418.6988220214844,421.75372314453125,3566.93359375,3103.06982421875,12849.919921875,1192.42138671875,336.2752990722656,233.91920471191406,294.4270935058594,1435.0684814453125,795.0,1713.3931884765625,3401.255615234375,3606.84521484375,11853.8623046875,240.67994689941406
2025-05-20,2271.069580078125,1194.7789306640625,903.5597534179688,1793.9031982421875,1601.092041015625,944.6807861328125,2298.667236328125,1427.1876220703125,1515.7425537109375,418.2660217285156,417.53857421875,3534.8330078125,3039.083740234375,12502.6787109375,1168.00634765625,333.7908935546875,236.46157836914062,288.4717712402344,1418.932861328125,785.6500244140625,1691.2109375,3381.4404296875,3569.856689453125,11623.3232421875,238.7296600341797
2025-05-21,2287.68994140625,1196.7772216796875,915.3530883789062,1807.390380859375,1614.480712890625,950.5514526367188,2321.053466796875,1433.637939453125,1523.41552734375,416.438720703125,413.7829284667969,3555.837158203125,3066.06689453125,12479.9248046875,1184.893798828125,337.2496337890625,235.91136169433594,286.77716064453125,1423.5145263671875,787.0999755859375,1714.977783203125,3408.021484375,3569.7568359375,11592.5185546875,239.88644409179688
2025-05-22,2274.630859375,1187.485107421875,909.5310668945312,1816.2166748046875,1595.912353515625,947.1474609375,2288.45556640625,1431.057861328125,1503.0191650390625,409.8026123046875,412.6842041015625,3518.58447265625,2982.33984375,12311.7451171875,1169.591064453125,332.6217346191406,229.2613067626953,281.6933288574219,1403.79345703125,785.25,1702.0048828125,3360.851806640625,3530.37548828125,11606.4306640625,235.12542724609375
2025-05-23,2290.7568359375,1209.066650390625,919.9310913085938,1816.5140380859375,1610.7669677734375,953.906005859375,2316.438720703125,1438.698974609375,1519.8218994140625,419.61248779296875,419.6761474609375,3566.63623046875,2988.688720703125,12319.6591796875,1195.6898193359375,335.73944091796875,231.69935607910156,288.66546630859375,1421.124267578125,790.5,1667.245849609375,3397.196044921875,3568.959228515625,11672.0146484375,236.4829864501953
2025-05-26,2302.331787109375,1214.162353515625,922.5186767578125,1832.083984375,1635.5902099609375,957.1620483398438,2350.706298828125,1449.4161376953125,1535.070556640625,425.9600524902344,417.3787536621094,3614.9853515625,3055.650634765625,12288.001953125,1215.3011474609375,334.6677551269531,233.3120574951172,287.3097839355469,1429.0924072265625,794.4000244140625,1659.8187255859375,3419.137451171875,3599.467529296875,11615.3740234375,239.23635864257812
2025-05-27,2302.727783203125,1194.5791015625,912.7157592773438,1828.513916015625,1614.5784912109375,950.3048095703125,2337.058349609375,1435.324951171875,1524.969482421875,417.3042907714844,415.00152587890625,3606.365966796875,3015.57275390625,12281.0771484375,1218.718017578125,329.8450012207031,231.98394775390625,285.227783203125,1416.44287109375,793.7000122070312,1667.0478515625,3381.826904296875,3578.630126953125,11349.0615234375,237.33384704589844
2025-05-28,2278.58837890625,1193.6798095703125,922.3196411132812,1840.7117919921875,1619.660400390625,948.9234619140625,2319.188232421875,1442.6683349609375,1526.6207275390625,411.57440185546875,414.3822326660156,3612.607666015625,2973.907470703125,12198.9658203125,1197.9678955078125,331.3064270019531,230.2099609375,281.9353942871094,1407.279541015625,796.5499877929688,1650.2130126953125,3380.860107421875,3563.974365234375,11167.2138671875,236.54989624023438
2025-05-29,2269.783447265625,1200.673828125,916.0,1848.149658203125,1626.892333984375,950.896728515625,2323.802978515625,1445.3475341796875,1540.02392578125,410.1541442871094,415.840576171875,3621.5244140625,2985.01806640625,12259.3125,1205.8917236328125,330.6244201660156,230.5609588623047,283.8236999511719,1412.1600341796875,797.3499755859375,1683.28857421875,3381.246826171875,3577.53369140625,11198.01953125,239.14073181152344
2025-05-30,2234.959716796875,1191.181884765625,918.0499877929688,1840.8109130859375,1599.4305419921875,959.4807739257812,2305.736572265625,1434.7296142578125,1539.1375732421875,409.468505859375,414.462158203125,3641.1416015625,2953.074951171875,12187.0947265625,1186.6766357421875,325.3145751953125,227.10784912109375,280.5797119140625,1415.2476806640625,812.2999877929688,1661.30419921875,3347.705810546875,3544.33349609375,11139.390625,238.69140625
2025-06-02,2242.478515625,1193.380126953125,911.8499755859375,1838.7283935546875,1594.4464111328125,953.1660766601562,2328.6142578125,1439.3935546875,1530.371826171875,410.6928405761719,412.24468994140625,3645.60009765625,3001.783447265625,12158.4052734375,1191.678466796875,323.999267578125,226.07382202148438,283.7752990722656,1408.0762939453125,813.6500244140625,1658.333251953125,3334.560302734375,3514.921875,11124.4853515625,236.78890991210938
2025-06-03,2231.595947265625,1180.4910888671875,897.9000244140625,1826.0345458984375,1593.3714599609375,949.466064453125,2309.6640625,1426.8900146484375,1519.734619140625,408.39111328125,408.4291076660156,3644.800048828125,3022.21923828125,11998.1396484375,1184.2994384765625,319.80987548828125,225.0872344970703,279.127197265625,1399.908935546875,809.7999877929688,1651.30224609375,3291.449951171875,3509.239013671875,10965.4931640625,235.3931121826172
2025-06-04,2224.967529296875,1170.0001220703125,898.7000122070312,1859.851806640625,1589.1689453125,957.6553955078125,2321.642822265625,1420.0428466796875,1527.8109130859375,408.4400634765625,408.7886962890625,3626.5,3029.064208984375,12032.7646484375,1187.3204345703125,320.7841796875,225.82717895507812,279.4176940917969,1417.8372802734375,806.5,1648.7275390625,3297.008544921875,3489.299072265625,10963.505859375,236.0049591064453
2025-06-05,2219.5263671875,1158.0103759765625,893.4000244140625,1863.2236328125,1595.325927734375,961.7993774414062,2333.3271484375,1443.66064453125,1530.8642578125,410.4969482421875,407.5101623535156,3642.60009765625,3017.3583984375,11996.1611328125,1189.202392578125,320.1995849609375,225.56155395507812,284.9372863769531,1436.662109375,806.0,1666.750732421875,3287.451904296875,3493.486572265625,11088.7119140625,237.0374755859375
2025-06-06,2221.2080078125,1193.5799560546875,937.1500244140625,1854.6949462890625,1600.5054931640625,976.1552734375,2346.484375,1448.5230712890625,1540.2210693359375,412.40692138671875,414.2024230957031,3656.300048828125,3081.740966796875,12328.5634765625,1197.0765380859375,324.2915954589844,227.7339630126953,286.438232421875,1437.7576904296875,813.0499877929688,1662.888671875,3300.226806640625,3549.21875,11182.1201171875,237.6588897705078
2025-06-09,2223.879150390625,1218.8583984375,960.75,1849.63720703125,1610.8648681640625,976.2539672851562,2349.822509765625,1423.8138427734375,1549.183837890625,414.3658752441406,427.14752197265625,3678.89990234375,3062.793212890625,12501.689453125,1196.135498046875,328.43231201171875,230.33328247070312,290.989501953125,1443.0367431640625,820.0499877929688,1677.9410400390625,3336.991455078125,3523.296630859375,11189.076171875,240.24017333984375
2025-06-10,2215.4423828125,1231.747314453125,949.75,1841.7034912109375,1630.215087890625,969.5447387695312,2351.786376953125,1412.0048828125,1571.935546875,418.23480224609375,429.72454833984375,3679.800048828125,3043.052001953125,12385.9423828125,1204.1087646484375,330.47833251953125,232.11676025390625,291.5220947265625,1432.777587890625,817.0499877929688,1672.3955078125,3376.973876953125,3513.625732421875,11319.2509765625,243.66275024414062
2025-06-11,2205.358154296875,1230.3485107421875,942.5,1844.77783203125,1682.7933349609375,962.194091796875,2333.3271484375,1420.0428466796875,1606.5062255859375,417.4022216796875,428.5658874511719,3684.800048828125,3056.146728515625,12318.669921875,1198.0670166015625,329.4065856933594,234.62120056152344,286.09930419921875,1443.13623046875,815.0499877929688,1674.1778564453125,3385.750732421875,3530.9736328125,11391.791015625,247.53468322753906
2025-06-12,2215.941650390625,1211.8643798828125,936.8499755859375,1828.910400390625,1662.5633544921875,958.74072265625,2290.419189453125,1414.2872314453125,1584.345458984375,412.3579406738281,424.8701171875,3603.89990234375,2995.13671875,12257.333984375,1181.42724609375,325.1197204589844,235.15245056152344,279.85345458984375,1435.865234375,805.9500122070312,1671.009033203125,3348.986083984375,3442.34033203125,11251.6787109375,248.19430541992188
2025-06-13,2210.749755859375,1204.7703857421875,933.0999755859375,1825.1419677734375,1656.7974853515625,946.0127563476562,2276.967529296875,1405.2569580078125,1577.844970703125,405.4036865234375,420.99462890625,3587.39990234375,2982.0419921875,12275.1416015625,1177.0692138671875,323.41473388671875,238.59605407714844,276.4642333984375,1422.2198486328125,792.3499755859375,1671.4052734375,3360.20068359375,3411.6328125,11153.302734375,248.76792907714844
2025-06-16,2241.302001953125,1214.3621826171875,938.0,1845.8687744140625,1683.8682861328125,954.7940673828125,2285.215087890625,1415.9742431640625,1599.31640625,409.6154479980469,427.30731201171875,3628.699951171875,2999.501953125,12395.8349609375,1183.5072021484375,325.1197204589844,243.60498046875,279.5145263671875,1432.0804443359375,792.5,1668.929443359375,3409.54541015625,3427.7841796875,11422.595703125,251.33009338378906
2025-06-17,2261.27099609375,1214.0623779296875,923.0,1839.422607421875,1690.3182373046875,951.9327392578125,2286.3935546875,1412.302490234375,1615.173583984375,408.83184814453125,426.8678283691406,3622.300048828125,2983.232421875,12460.138671875,1169.73974609375,326.5811767578125,239.35498046875,279.4176940917969,1425.506591796875,792.2999877929688,1634.1702880859375,3428.07373046875,3395.4814453125,11311.30078125,251.34921264648438
2025-06-18,2277.844970703125,1219.9573974609375,919.0,1850.4306640625,1676.9295654296875,954.0540771484375,2255.660888671875,1401.78369140625,1608.2791748046875,407.3626403808594,425.9888610839844,3601.5,3016.8623046875,12611.5009765625,1159.24072265625,323.8531799316406,237.505126953125,278.207275390625,1424.4110107421875,791.9000244140625,1631.99169921875,3365.75927734375,3457.39501953125,11334.15625,250.08724975585938
2025-06-19,2264.4658203125,1216.4603271484375,900.5,1861.4385986328125,1674.9749755859375,954.7447509765625,2252.616943359375,1400.4937744140625,1593.997802734375,407.4606018066406,428.78564453125,3621.10009765625,3070.13427734375,12668.8798828125,1148.3951416015625,321.5635681152344,238.6435089111328,277.3841857910156,1427.598388671875,785.0999755859375,1631.5955810546875,3339.0390625,3494.882080078125,11348.068359375,253.90179443359375
2025-06-20,2282.13818359375,1219.6575927734375,905.0,1920.6435546875,1700.3843994140625,969.2486572265625,2264.399658203125,1416.1727294921875,1598.429931640625,409.9582214355469,433.4602355957031,3662.0,3159.02001953125,12654.0400390625,1168.947265625,326.5811767578125,238.95655822753906,283.8236999511719,1460.367431640625,796.1500244140625,1648.9256591796875,3350.448974609375,3508.44140625,11385.828125,254.81959533691406
2025-06-23,2260.572021484375,1213.063232421875,915.5,1920.2469482421875,1664.517822265625,961.2073364257812,2257.35498046875,1409.226318359375,1560.116455078125,405.4036865234375,436.31695556640625,3583.699951171875,3110.013916015625,12563.025390625,1168.303466796875,324.04803466796875,238.4727325439453,281.0638732910156,1451.0048828125,790.2000122070312,1646.3509521484375,3309.3935546875,3495.181396484375,11376.8857421875,251.66470336914062
2025-06-24,2271.754638671875,1220.1572265625,916.5,1917.5693359375,1653.376953125,967.3740234375,2245.44873046875,1413.1956787109375,1557.7525634765625,405.844482421875,444.2078552246094,3604.800048828125,3124.99365234375,12475.9677734375,1171.62158203125,321.4661865234375,231.39578247070312,276.9000244140625,1445.0286865234375,795.4000244140625,1645.55859375,3306.27294921875,3515.42041015625,11506.06640625,253.31863403320312
2025-06-25,2276.34716796875,1212.2640380859375,928.0,1949.303955078125,1678.1021728515625,976.8953247070312,2260.9267578125,1414.8826904296875,1590.550537109375,407.80340576171875,439.1536865234375,3619.800048828125,3189.872314453125,12630.2978515625,1190.7374267578125,322.343017578125,229.48899841308594,281.257568359375,1461.463134765625,800.0499877929688,1653.3819580078125,3359.3232421875,3641.24169921875,11659.0966796875,257.5633850097656
2025-06-26,2286.23193359375,1232.44677734375,951.5,1997.600341796875,1684.943115234375,997.41796875,2263.010498046875,1428.080810546875,1591.6339111328125,411.67230224609375,440.27239990234375,3659.60009765625,3190.169921875,12578.8544921875,1204.1087646484375,328.4809875488281,232.16416931152344,284.2110595703125,1489.3516845703125,797.0499877929688,1653.5799560546875,3356.397705078125,3683.6142578125,11875.7236328125,256.7124938964844
2025-06-27,2355.0244140625,1224.0538330078125,947.0,2010.2940673828125,1684.1614990234375,1004.9491577148438,2288.90673828125,1451.00390625,1583.7545166015625,410.0561828613281,441.0714416503906,3679.199951171875,3177.76953125,12506.6357421875,1217.628662109375,329.6014404296875,230.3617401123047,289.779052734375,1509.3717041015625,805.4000244140625,1671.20703125,3355.71533203125,3655.19970703125,12136.0732421875,253.3950958251953
2025-06-30,2337.4521484375,1198.1759033203125,936.5,1992.939208984375,1689.341064453125,998.2658081054688,2276.702880859375,1434.7296142578125,1577.6480712890625,407.9013671875,432.2016906738281,3669.800048828125,3157.829833984375,12267.2265625,1220.897216796875,326.28887939453125,231.67088317871094,290.4084777832031,1494.630615234375,820.3499755859375,1659.422607421875,3376.09619140625,3679.127685546875,12016.8291015625,254.2842254638672
2025-07-01,2365.807861328125,1172.2982177734375,936.6500244140625,2002.657958984375,1679.275146484375,1003.5526123046875,2277.595703125,1421.03515625,1582.57275390625,406.5790710449219,436.2170715332031,3666.699951171875,3150.786376953125,12308.77734375,1193.5604248046875,324.04803466796875,230.8740234375,288.1328430175781,1522.320068359375,820.2999877929688,1651.005126953125,3344.59765625,3689.39697265625,12133.091796875,252.9170684814453
2025-07-02,2415.6298828125,1174.2965087890625,923.0,2016.4427490234375,1679.5682373046875,990.5350341796875,2289.10546875,1416.867431640625,1586.2169189453125,404.47320556640625,433.3204040527344,3596.800048828125,3139.97314453125,12486.849609375,1182.61572265625,325.1684265136719,228.69210815429688,285.5183410644531,1512.75830078125,812.9000244140625,1661.205078125,3338.356689453125,3696.874267578125,12357.66796875,255.25936889648438
2025-07-03,2427.112060546875,1170.0999755859375,910.1500244140625,2002.558837890625,1673.0203857421875,991.0836181640625,2295.356201171875,1414.98193359375,1594.293212890625,404.864990234375,424.8302001953125,3582.89990234375,3149.099853515625,12615.4580078125,1182.813720703125,325.9966125488281,231.51910400390625,284.4046936035156,1511.76220703125,807.0999755859375,1663.3836669921875,3316.4150390625,3667.662353515625,12319.908203125,255.30715942382812
2025-07-04,2420.42236328125,1177.5999755859375,925.2999877929688,2000.4761962890625,1686.7025146484375,992.1809692382812,2321.05419921875,1431.7525634765625,1615.96142578125,404.0813903808594,425.4694519042969,3594.60009765625,3162.5,12510.5927734375,1189.9752197265625,326.87347412109375,232.64801025390625,284.6952209472656,1521.2244873046875,811.8499755859375,1660.0169677734375,3334.943603515625,3675.837646484375,12427.2275390625,258.1752624511719
2025-07-07,2438.99365234375,1175.0999755859375,924.6500244140625,2017.037841796875,1671.5545654296875,991.2332763671875,2391.599609375,1424.706787109375,1602.4681396484375,407.6075134277344,429.46484375,3581.39990234375,3160.199951171875,12385.9423828125,1204.5465087890625,328.7733154296875,229.11900329589844,286.53509521484375,1535.367919921875,806.8499755859375,1669.05810546875,3327.044677734375,3655.10009765625,12267.2412109375,255.97637939453125
2025-07-08,2480.728515625,1165.4000244140625,927.6500244140625,2013.1700439453125,1669.306640625,998.2159423828125,2374.03759765625,1430.9586181640625,1613.9915771484375,408.635986328125,444.38763427734375,3606.39990234375,3157.89990234375,12281.0771484375,1202.457763671875,334.3754577636719,230.75070190429688,288.3265380859375,1531.4833984375,812.6500244140625,1661.7059326171875,3321.68115234375,3441.300048828125,12366.611328125,257.7928161621094
2025-07-09,2495.006103515625,1164.699951171875,940.5999755859375,2002.9554443359375,1635.9810791015625,1003.1036987304688,2404.498046875,1420.93603515625,1609.0670166015625,410.83978271484375,445.3465270996094,3579.699951171875,3176.300048828125,12336.4775390625,1207.3812255859375,335.1548767089844,230.85504150390625,290.1664123535156,1512.9573974609375,810.9500122070312,1658.6259765625,3299.836669921875,3432.10009765625,12482.875,256.024169921875
2025-07-10,2447.38037109375,1164.300048828125,947.6500244140625,1948.213134765625,1625.9149169921875,1000.6099243164062,2389.615234375,1413.1956787109375,1591.43701171875,408.29315185546875,440.2524108886719,3574.699951171875,3162.39990234375,12514.5498046875,1194.2520751953125,332.67047119140625,230.60838317871094,289.779052734375,1511.16455078125,808.0,1651.7703857421875,3298.08154296875,3419.800048828125,12437.1640625,253.3950958251953
2025-07-11,2435.399169921875,1173.800048828125,933.5,1905.96630859375,1601.092041015625,989.3878784179688,2499.947998046875,1411.0125732421875,1570.85205078125,408.2441711425781,443.6085510253906,3540.60009765625,3073.199951171875,12439.3642578125,1195.29638671875,333.8883361816406,229.3466796875,289.1011962890625,1489.2520751953125,808.6500244140625,1661.2091064453125,3184.959716796875,3361.60009765625,12416.296875,246.94190979003906
2025-07-14,2397.85791015625,1172.699951171875,918.8499755859375,1904.974609375,1583.01220703125,989.0387573242188,2496.971435546875,1412.1041259765625,1546.623046875,410.7908020019531,440.2524108886719,3495.89990234375,3092.10009765625,12380.0068359375,1190.02490234375,333.30377197265625,231.6803741455078,288.7622985839844,1477.7977294921875,808.8499755859375,1671.74072265625,3142.734130859375,3404.699951171875,12437.1640625,243.07000732421875
2025-07-15,2389.770263671875,1165.9000244140625,928.4000244140625,1918.164306640625,1530.824951171875,995.2732543945312,2507.19091796875,1419.844482421875,1561.6922607421875,413.4353942871094,437.11602783203125,3494.0,3128.60009765625,12401.7705078125,1201.662109375,333.206298828125,231.1586151123047,288.6170349121094,1479.4910888671875,816.4500122070312,1716.3509521484375,3171.599853515625,3415.0,12423.2529296875,246.0814971923828
2025-07-16,2406.743896484375,1168.4000244140625,921.75,1920.54443359375,1527.306640625,995.6722412109375,2497.963623046875,1415.4781494140625,1583.6561279296875,415.8840637207031,435.3780212402344,3503.800048828125,3196.5,12429.470703125,1223.394775390625,333.6447448730469,230.38072204589844,287.648681640625,1479.690185546875,831.7000122070312,1690.02197265625,3163.576171875,3417.300048828125,12374.5615234375,251.24404907226562
2025-07-17,2395.161865234375,1159.800048828125,923.2999877929688,1913.9000244140625,1508.8358154296875,990.98388671875,2490.224365234375,1407.8370361328125,1559.6240234375,415.2474060058594,433.6600036621094,3474.0,3195.0,12342.4130859375,1217.9739990234375,333.839599609375,231.34832763671875,287.21295166015625,1470.52685546875,829.0,1692.406494140625,3140.18994140625,3433.300048828125,12416.296875,249.1407928466797
2025-07-18,2378.6875,1099.300048828125,942.0,1901.0,1525.4814453125,976.2705078125,2470.181884765625,1414.8826904296875,1562.1846923828125,414.072021484375,428.1000061035156,3464.800048828125,3192.39990234375,12286.0234375,1229.4619140625,333.30377197265625,233.66305541992188,284.8404541015625,1470.12841796875,823.3499755859375,1682.669677734375,3121.304931640625,3402.89990234375,12419.2783203125,255.21157836914062
2025-07-21,2371.698486328125,1099.5999755859375,948.4500122070312,1909.199951171875,1507.3585205078125,997.7670288085938,2445.674560546875,1454.576416015625,1560.4119873046875,411.4764404296875,433.0400085449219,3502.800048828125,3246.699951171875,12272.173828125,1229.660888671875,332.76788330078125,232.45826721191406,287.60028076171875,1422.9169921875,824.2000122070312,1681.378173828125,3090.286865234375,3433.0,12497.7802734375,248.9017791748047
2025-07-22,2361.514404296875,1098.0,952.5499877929688,1906.800048828125,1497.2135009765625,1001.058837890625,2460.359130859375,1462.316650390625,1547.2139892578125,407.4606018066406,432.0400085449219,3464.60009765625,3257.199951171875,12358.2421875,1215.1890869140625,332.0859069824219,233.7579345703125,288.37493896484375,1407.179931640625,815.0,1667.17041015625,3091.65673828125,3472.39990234375,12373.5673828125,248.28036499023438
2025-07-23,2371.698486328125,1104.800048828125,968.2999877929688,1943.800048828125,1506.767578125,1009.6375122070312,2431.28759765625,1477.2017822265625,1550.7596435546875,406.4321594238281,434.0799865722656,3484.89990234375,3268.800048828125,12491.796875,1219.6649169921875,334.22930908203125,232.94207763671875,289.779052734375,1418.932861328125,820.6500244140625,1671.641357421875,3110.7373046875,3471.39990234375,12294.0712890625,249.9055938720703
2025-07-24,2348.43505859375,1095.0999755859375,958.9500122070312,1936.0999755859375,1484.5076904296875,1004.5999755859375,2418.785888671875,1472.0416259765625,1529.0914306640625,401.5347900390625,428.4200134277344,3477.5,3260.89990234375,12422.5458984375,1154.8150634765625,330.18603515625,232.25904846191406,289.8758850097656,1397.3192138671875,815.7000122070312,1681.080078125,3080.30615234375,3484.39990234375,12226.5,250.33583068847656
2025-07-25,2332.5595703125,1086.0999755859375,913.75,1937.9000244140625,1467.6651611328125,1002.2999877929688,2396.560546875,1465.789794921875,1492.84619140625,400.9960632324219,424.9200134277344,3442.89990234375,3246.39990234375,12271.1845703125,1131.192626953125,324.6325988769531,227.9521484375,282.8553771972656,1386.1636962890625,806.5499877929688,1688.034912109375,3068.368408203125,3462.800048828125,12250.0,247.8023681640625
2025-07-28,2355.92333984375,1073.5999755859375,880.5,1890.300048828125,1444.0264892578125,1004.25,2422.556396484375,1477.00341796875,1493.1417236328125,401.4858093261719,393.32000732421875,3422.199951171875,3209.800048828125,12207.869140625,1108.6641845703125,324.3890380859375,227.69602966308594,282.6616516113281,1382.080078125,797.1500244140625,1691.214111328125,3013.08349609375,3393.0,12240.0,243.75680541992188
2025-07-29,2397.7578125,1064.199951171875,886.5499877929688,1918.300048828125,1450.231689453125,1010.7999877929688,2434.462890625,1474.8201904296875,1490.8763427734375,400.0655822753906,394.5400085449219,3495.60009765625,3199.39990234375,12335.48828125,1105.879150390625,325.9966125488281,229.04312133789062,283.8236999511719,1411.4627685546875,799.2000122070312,1699.460693359375,2990.284423828125,3379.199951171875,12221.0,245.46275329589844
2025-07-30,2412.03564453125,1073.300048828125,884.8499755859375,1932.5999755859375,1454.2698974609375,1012.9000244140625,2418.388916015625,1471.04931640625,1496.0965576171875,399.2330322265625,391.94000244140625,3665.10009765625,3208.89990234375,12482.892578125,1109.75830078125,330.08856201171875,229.3941192626953,279.8050537109375,1404.4906005859375,801.6500244140625,1722.6103515625,2987.93603515625,3376.5,12268.0,243.90301513671875
2025-07-31,2392.366455078125,1068.4000244140625,881.2000122070312,1914.300048828125,1445.7994384765625,1009.0999755859375,2501.535400390625,1470.0570068359375,1486.247314453125,403.4937438964844,395.7200012207031,3636.5,3203.10009765625,12473.0,1117.814697265625,325.65557861328125,228.62570190429688,281.7901611328125,1384.669677734375,796.5499877929688,1695.6851806640625,2971.497314453125,3347.300048828125,12249.0,242.05084228515625
2025-08-01,2427.2119140625,1062.4000244140625,875.5999755859375,1884.4000244140625,1430.2373046875,1006.0999755859375,2533.781982421875,1460.3319091796875,1447.4412841796875,407.9013671875,398.4800109863281,3587.300048828125,3159.300048828125,12302.0,1132.137451171875,322.3917236328125,224.63186645507812,282.0322570800781,1388.15576171875,794.0,1619.18212890625,2938.424072265625,3316.0,12113.0,236.64051818847656
2025-08-04,2445.982666015625,1068.5999755859375,885.2999877929688,1914.5999755859375,1452.2015380859375,996.0,2523.85986328125,1451.9962158203125,1458.177001953125,408.29315185546875,399.3999938964844,3631.10009765625,3200.199951171875,12365.0,1132.5849609375,323.46343994140625,222.77252197265625,278.836669921875,1405.885009765625,795.7000122070312,1631.0052490234375,3008.28857421875,3356.300048828125,12257.0,239.8574676513672
